metadata	chunk_size	en_wordcount	gr_wordcount
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;196	40.746281908990014	59	42
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;197	40.746281908990014	20	15
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;198	40.746281908990014	37	31
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;199	40.746281908990014	106	50
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;200	40.746281908990014	26	19
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;201	40.746281908990014	71	46
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;202	40.746281908990014	19	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;203	40.746281908990014	57	42
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;204	40.746281908990014	87	60
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;205	40.746281908990014	126	82
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;206	40.746281908990014	96	74
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;207	40.746281908990014	59	37
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;208	40.746281908990014	21	16
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;209	40.746281908990014	110	69
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;210	40.746281908990014	17	14
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;211	40.746281908990014	24	20
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;212	40.746281908990014	28	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;213	40.746281908990014	29	22
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;214	40.746281908990014	40	27
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;215	40.746281908990014	77	54
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;216	40.746281908990014	114	80
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;217	40.746281908990014	85	54
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;218	40.746281908990014	16	19
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;219	40.746281908990014	57	39
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;220	40.746281908990014	62	43
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;221	40.746281908990014	35	26
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;222	40.746281908990014	12	10
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;223	40.746281908990014	50	37
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;224	40.746281908990014	25	15
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;225	40.746281908990014	42	31
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;226	40.746281908990014	54	44
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;227	40.746281908990014	24	10
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;228	40.746281908990014	34	22
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;229	40.746281908990014	40	29
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;230	40.746281908990014	69	51
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;231	40.746281908990014	47	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;232	40.746281908990014	23	22
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;233	40.746281908990014	62	43
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;234	40.746281908990014	77	62
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;235	40.746281908990014	93	65
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;236	40.746281908990014	52	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;237	40.746281908990014	68	46
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;238	40.746281908990014	80	59
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;239	40.746281908990014	24	15
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;240	40.746281908990014	65	63
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;241	40.746281908990014	93	73
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;242	40.746281908990014	83	71
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;243	40.746281908990014	63	38
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;244	40.746281908990014	46	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;245	40.746281908990014	34	24
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;246	40.746281908990014	34	34
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;247	40.746281908990014	24	14
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;248	40.746281908990014	48	34
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;249	40.746281908990014	101	65
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;250	40.746281908990014	83	43
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;251	40.746281908990014	42	29
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;252	40.746281908990014	95	63
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;253	40.746281908990014	76	33
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;254	40.746281908990014	40	30
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;255	40.746281908990014	41	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;256	40.746281908990014	176	102
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;257	40.746281908990014	35	23
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;258	40.746281908990014	58	45
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;259	40.746281908990014	40	27
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;260	40.746281908990014	63	38
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;261	40.746281908990014	29	29
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;262	40.746281908990014	21	12
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;263	40.746281908990014	35	20
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;264	40.746281908990014	66	52
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;265	40.746281908990014	64	41
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;266	40.746281908990014	37	21
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;267	40.746281908990014	82	51
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;268	40.746281908990014	33	21
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;269	40.746281908990014	69	39
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;270	40.746281908990014	51	44
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;271	40.746281908990014	59	31
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;272	40.746281908990014	19	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;273	40.746281908990014	31	16
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;274	40.746281908990014	121	94
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;275	40.746281908990014	41	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;276	40.746281908990014	126	81
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;277	40.746281908990014	93	56
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;278	40.746281908990014	34	20
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;279	40.746281908990014	89	45
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;280	40.746281908990014	35	23
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;281	40.746281908990014	101	73
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;282	40.746281908990014	102	54
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;283	40.746281908990014	84	66
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;284	40.746281908990014	55	42
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;285	40.746281908990014	33	24
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;286	40.746281908990014	38	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;287	40.746281908990014	34	22
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;288	40.746281908990014	63	36
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;289	40.746281908990014	16	11
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;290	40.746281908990014	66	46
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;291	40.746281908990014	127	76
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;292	40.746281908990014	27	18
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;293	40.746281908990014	28	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;294	40.746281908990014	41	23
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;295	40.746281908990014	28	30
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;296	40.746281908990014	101	62
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;297	40.746281908990014	30	24
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;298	40.746281908990014	34	23
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;299	40.746281908990014	86	59
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;300	40.746281908990014	39	29
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;301	40.746281908990014	31	18
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;302	40.746281908990014	32	21
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;303	40.746281908990014	81	52
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;304	40.746281908990014	37	33
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;305	40.746281908990014	37	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;306	40.746281908990014	49	34
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;307	40.746281908990014	19	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;308	40.746281908990014	95	80
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;309	40.746281908990014	42	33
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;310	40.746281908990014	27	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;311	40.746281908990014	25	14
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;312	40.746281908990014	21	16
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;313	40.746281908990014	38	24
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;314	40.746281908990014	25	15
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;315	40.746281908990014	62	41
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;316	40.746281908990014	119	77
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;317	40.746281908990014	31	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;318	40.746281908990014	33	30
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;319	40.746281908990014	47	31
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;320	40.746281908990014	37	19
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;321	40.746281908990014	39	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;322	40.746281908990014	20	11
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;323	40.746281908990014	44	30
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;324	40.746281908990014	47	31
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;325	40.746281908990014	43	30
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;326	40.746281908990014	91	48
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;327	40.746281908990014	102	67
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;328	40.746281908990014	65	42
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;329	40.746281908990014	65	43
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;330	40.746281908990014	77	50
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;331	40.746281908990014	23	20
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;332	40.746281908990014	82	46
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;333	40.746281908990014	37	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;334	40.746281908990014	45	37
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;335	40.746281908990014	31	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;336	40.746281908990014	40	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;337	40.746281908990014	18	11
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;338	40.746281908990014	96	61
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;339	40.746281908990014	22	9
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;340	40.746281908990014	55	29
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;341	40.746281908990014	22	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;342	40.746281908990014	34	26
urn:cts:greekLit:tlg0003.tlg001;Thucydides;The History of the Grecian War;tlg0003.tlg001.perseus-eng4;343	40.746281908990014	49	34
